name,images,Roll_num,Reg_num,ex_atn,DAA,SEPM,DL,NLP,CN,APT,EEIM,MP,DAA_PR,DL_PR,NLP_PR
Jeffrey_Archer,2.0,M278,22ACSE1245959,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey_Ashby,1.0,M279,22ACSE9849563,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer_Garner,12.0,M280,22ACSE1139192,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer_Renee_Short,1.0,M281,22ACSE9554145,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy_Greenstock,24.0,M282,22ACSE3948408,0,0,0,0,0,0,0,0,0,0,0,0
Jerry_Seinfeld,1.0,M283,22ACSE9589080,0,0,0,0,0,0,0,0,0,0,0,0
Jerry_Tarkanian,1.0,M284,22ACSE1803873,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_Lange,2.0,M285,22ACSE1219703,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Freudenberg,1.0,M286,22ACSE9903753,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Hardin,1.0,M287,22ACSE3304884,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Haslett,1.0,M288,22ACSE5408951,0,0,0,0,0,0,0,0,0,0,0,0
Jim_Otto,1.0,M289,22ACSE7396810,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy_Carter,9.0,M290,22ACSE9745418,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy_Gurule,1.0,M291,22ACSE1747399,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy_Kimmel,2.0,M292,22ACSE3426800,0,0,0,0,0,0,0,0,0,0,0,0
Joao_Rocha,1.0,M293,22ACSE1027951,0,0,0,0,0,0,0,0,0,0,0,0
Jodie_Foster,3.0,M294,22ACSE8578473,0,0,0,0,0,0,0,0,0,0,0,0
Joe_Pantoliano,1.0,M295,22ACSE1287424,0,0,0,0,0,0,0,0,0,0,0,0
Joey_Buttafuoco,1.0,M296,22ACSE2313191,0,0,0,0,0,0,0,0,0,0,0,0
John_Coomber,1.0,M297,22ACSE3184709,0,0,0,0,0,0,0,0,0,0,0,0
John_Engler,1.0,M298,22ACSE8817907,0,0,0,0,0,0,0,0,0,0,0,0
John_Herrington,1.0,M299,22ACSE8363113,0,0,0,0,0,0,0,0,0,0,0,0
John_Manley,7.0,M300,22ACSE2102520,0,0,0,0,0,0,0,0,0,0,0,0
John_McCain,7.0,M301,22ACSE8584141,0,0,0,0,0,0,0,0,0,0,0,0
John_Richardson,1.0,M302,22ACSE4741068,0,0,0,0,0,0,0,0,0,0,0,0
John_Snow,17.0,M303,22ACSE6172183,0,0,0,0,0,0,0,0,0,0,0,0
Johnson_Panjaitan,2.0,M304,22ACSE2549278,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Arden,1.0,M305,22ACSE9016329,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan_Woodgate,1.0,M306,22ACSE7445081,0,0,0,0,0,0,0,0,0,0,0,0
Jong_Thae_Hwa,2.0,M307,22ACSE6055593,0,0,0,0,0,0,0,0,0,0,0,0
Jorge_Castaneda,2.0,M308,22ACSE3017935,0,0,0,0,0,0,0,0,0,0,0,0
Jorge_Quiroga,1.0,M309,22ACSE7053664,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Rosado,1.0,M310,22ACSE8528024,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Serra,9.0,M311,22ACSE5137663,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Theodore,2.0,M312,22ACSE3722772,0,0,0,0,0,0,0,0,0,0,0,0
Jose_Viegas_Filho,2.0,M313,22ACSE9525948,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Blatter,2.0,M314,22ACSE3426108,0,0,0,0,0,0,0,0,0,0,0,0
Joseph_Ralston,2.0,M315,22ACSE4665387,0,0,0,0,0,0,0,0,0,0,0,0
Juan_Carlos_Morales,1.0,M316,22ACSE2381885,0,0,0,0,0,0,0,0,0,0,0,0
Juan_Pablo_Montoya,8.0,M317,22ACSE8272834,0,0,0,0,0,0,0,0,0,0,0,0
Judy_Spreckels,1.0,M318,22ACSE6474988,0,0,0,0,0,0,0,0,0,0,0,0
Julianna_Margulies,2.0,M319,22ACSE1661120,0,0,0,0,0,0,0,0,0,0,0,0
Juliette_Binoche,1.0,M320,22ACSE6318164,0,0,0,0,0,0,0,0,0,0,0,0
Julio_De_Brun,1.0,M321,22ACSE2628813,0,0,0,0,0,0,0,0,0,0,0,0
Justin_Guarini,3.0,M322,22ACSE2406459,0,0,0,0,0,0,0,0,0,0,0,0
Justin_Marshall,1.0,M323,22ACSE8688438,0,0,0,0,0,0,0,0,0,0,0,0
Justine_Henin,3.0,M324,22ACSE8416497,0,0,0,0,0,0,0,0,0,0,0,0
Karen_Lynn_Gorney,1.0,M325,22ACSE8883662,0,0,0,0,0,0,0,0,0,0,0,0
Kate_Winslet,4.0,M326,22ACSE8122446,0,0,0,0,0,0,0,0,0,0,0,0
Kathy_Gannon,1.0,M327,22ACSE7446905,0,0,0,0,0,0,0,0,0,0,0,0
Kathy_Winters,2.0,M328,22ACSE3763036,0,0,0,0,0,0,0,0,0,0,0,0
Katie_Wagner,1.0,M329,22ACSE3135333,0,0,0,0,0,0,0,0,0,0,0,0
Keith_Lowen,1.0,M330,22ACSE7795760,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin_Sampson,3.0,M331,22ACSE7255530,0,0,0,0,0,0,0,0,0,0,0,0
Ken_Loach,1.0,M332,22ACSE1760323,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Crane,1.0,M333,22ACSE7015713,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Garnett,1.0,M334,22ACSE2533412,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Gil,1.0,M335,22ACSE7386288,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Millwood,1.0,M336,22ACSE8623678,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Sorbo,1.0,M337,22ACSE6512436,0,0,0,0,0,0,0,0,0,0,0,0
Kevin_Stallings,2.0,M338,22ACSE4377781,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Cattrall,1.0,M339,22ACSE6963065,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Clijsters,14.0,M340,22ACSE1735832,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Dong-hwa,1.0,M341,22ACSE4853397,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Gandy,1.0,M342,22ACSE4648970,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Hong-gul,1.0,M343,22ACSE1058099,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Hong-up,1.0,M344,22ACSE2510023,0,0,0,0,0,0,0,0,0,0,0,0
Kim_Jong-Il,4.0,M345,22ACSE6622716,0,0,0,0,0,0,0,0,0,0,0,0
Kirsten_Gilham,1.0,M346,22ACSE4676643,0,0,0,0,0,0,0,0,0,0,0,0
Kostya_Tszyu,1.0,M347,22ACSE8219287,0,0,0,0,0,0,0,0,0,0,0,0
Kristin_Davis,3.0,M348,22ACSE5296171,0,0,0,0,0,0,0,0,0,0,0,0
Lance_Armstrong,18.0,M349,22ACSE2227562,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Eustachy,1.0,M350,22ACSE2619936,0,0,0,0,0,0,0,0,0,0,0,0
Larry_Wilmore,1.0,M351,22ACSE8373799,0,0,0,0,0,0,0,0,0,0,0,0
Laura_Elena_Harring,1.0,M352,22ACSE2250497,0,0,0,0,0,0,0,0,0,0,0,0
Laurent_Jalabert,2.0,M353,22ACSE1203943,0,0,0,0,0,0,0,0,0,0,0,0
LeAnn_Rimes,2.0,M354,22ACSE6824020,0,0,0,0,0,0,0,0,0,0,0,0
Lee_Baca,1.0,M355,22ACSE6096270,0,0,0,0,0,0,0,0,0,0,0,0
Lee_Hong-ki,1.0,M356,22ACSE4358615,0,0,0,0,0,0,0,0,0,0,0,0
Lemuel_Montulo,1.0,M357,22ACSE4363731,0,0,0,0,0,0,0,0,0,0,0,0
Leon_LaPorte,2.0,M358,22ACSE9099310,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo_Fernandez,1.0,M359,22ACSE4102763,0,0,0,0,0,0,0,0,0,0,0,0
Leticia_Dolera,1.0,M360,22ACSE6716402,0,0,0,0,0,0,0,0,0,0,0,0
Lindsey_Graham,2.0,M361,22ACSE1453422,0,0,0,0,0,0,0,0,0,0,0,0
Linus_Roache,1.0,M362,22ACSE2241986,0,0,0,0,0,0,0,0,0,0,0,0
Lisa_Gottsegen,2.0,M363,22ACSE5681911,0,0,0,0,0,0,0,0,0,0,0,0
Liu_Xiaoqing,1.0,M364,22ACSE3898265,0,0,0,0,0,0,0,0,0,0,0,0
Lleyton_Hewitt,41.0,M365,22ACSE9708502,0,0,0,0,0,0,0,0,0,0,0,0
Lorraine_Bracco,1.0,M366,22ACSE3933346,0,0,0,0,0,0,0,0,0,0,0,0
Luis_Ernesto_Derbez_Bautista,6.0,M367,22ACSE6557940,0,0,0,0,0,0,0,0,0,0,0,0
Lyle_Lovett,1.0,M368,22ACSE1948824,0,0,0,0,0,0,0,0,0,0,0,0
Magda_Kertasz,1.0,M369,22ACSE6998958,0,0,0,0,0,0,0,0,0,0,0,0
Mahima_Chaudhari,1.0,M370,22ACSE9182305,0,0,0,0,0,0,0,0,0,0,0,0
Mahmoud_Al_Zhar,1.0,M371,22ACSE5663388,0,0,0,0,0,0,0,0,0,0,0,0
Makiya_Ali_Hassan,1.0,M372,22ACSE5897864,0,0,0,0,0,0,0,0,0,0,0,0
Mamdouh_Habib,1.0,M373,22ACSE6942145,0,0,0,0,0,0,0,0,0,0,0,0
Marc_Grossman,4.0,M374,22ACSE8602765,0,0,0,0,0,0,0,0,0,0,0,0
Marcella_Anderson,1.0,M375,22ACSE8999129,0,0,0,0,0,0,0,0,0,0,0,0
Maria_Burks,1.0,M376,22ACSE6170904,0,0,0,0,0,0,0,0,0,0,0,0
Maria_Callas,1.0,M377,22ACSE2729545,0,0,0,0,0,0,0,0,0,0,0,0
Maria_Conchita_Alonso,1.0,M378,22ACSE2406538,0,0,0,0,0,0,0,0,0,0,0,0
Maria_Garcia,1.0,M379,22ACSE9992725,0,0,0,0,0,0,0,0,0,0,0,0
Maria_Soledad_Alvear_Valenzuela,5.0,M380,22ACSE8682515,0,0,0,0,0,0,0,0,0,0,0,0
Mario_Dumont,2.0,M381,22ACSE3723706,0,0,0,0,0,0,0,0,0,0,0,0
Mario_Lemieux,1.0,M382,22ACSE3223891,0,0,0,0,0,0,0,0,0,0,0,0
Mark_Everson,1.0,M383,22ACSE2717567,0,0,0,0,0,0,0,0,0,0,0,0
Mark_Wahlberg,4.0,M384,22ACSE7482603,0,0,0,0,0,0,0,0,0,0,0,0
Marlene_Weingartner,2.0,M385,22ACSE2249355,0,0,0,0,0,0,0,0,0,0,0,0
Marquier_Montano_Contreras,1.0,M386,22ACSE5645439,0,0,0,0,0,0,0,0,0,0,0,0
Marsha_Sharp,1.0,M387,22ACSE7710288,0,0,0,0,0,0,0,0,0,0,0,0
Martha_Bowen,2.0,M388,22ACSE2692091,0,0,0,0,0,0,0,0,0,0,0,0
Martha_Burk,4.0,M389,22ACSE1842388,0,0,0,0,0,0,0,0,0,0,0,0
Martin_Brooke,1.0,M390,22ACSE8842147,0,0,0,0,0,0,0,0,0,0,0,0
Martin_Cauchon,2.0,M391,22ACSE8697022,0,0,0,0,0,0,0,0,0,0,0,0
Martin_Hoellwarth,2.0,M392,22ACSE9652303,0,0,0,0,0,0,0,0,0,0,0,0
Martin_Keown,1.0,M393,22ACSE7074510,0,0,0,0,0,0,0,0,0,0,0,0
Martin_Sheen,2.0,M394,22ACSE4569391,0,0,0,0,0,0,0,0,0,0,0,0
Martin_Short,1.0,M395,22ACSE5805214,0,0,0,0,0,0,0,0,0,0,0,0
Martina_Hingis,3.0,M396,22ACSE9848748,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Anne_Souza,1.0,M397,22ACSE8625173,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Carey,4.0,M398,22ACSE5954192,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Jo_Myers,1.0,M399,22ACSE9343699,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Katherine_Smart,1.0,M400,22ACSE5090974,0,0,0,0,0,0,0,0,0,0,0,0
Mary_Zorn,1.0,M401,22ACSE9109648,0,0,0,0,0,0,0,0,0,0,0,0
Matthew_Broderick,4.0,M402,22ACSE9660796,0,0,0,0,0,0,0,0,0,0,0,0
Maxim_Afinogenov,1.0,M403,22ACSE9627881,0,0,0,0,0,0,0,0,0,0,0,0
Melina_Kanakaredes,1.0,M404,22ACSE2939647,0,0,0,0,0,0,0,0,0,0,0,0
Melissa_Gilbert,1.0,M405,22ACSE5122682,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes_Amor,1.0,M406,22ACSE4643632,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Chertoff,1.0,M407,22ACSE7721744,0,0,0,0,0,0,0,0,0,0,0,0
Michael_DeMinico,1.0,M408,22ACSE6072254,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Dell,1.0,M409,22ACSE9940956,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Donovan,1.0,M410,22ACSE3888170,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Kors,1.0,M411,22ACSE2982134,0,0,0,0,0,0,0,0,0,0,0,0
Michael_Richards,1.0,M412,22ACSE9186279,0,0,0,0,0,0,0,0,0,0,0,0
Micky_Arison,1.0,M413,22ACSE6174964,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Davis,1.0,M414,22ACSE7560033,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Duke,1.0,M415,22ACSE6083612,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Farrar,1.0,M416,22ACSE4485532,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Krzyzewski,6.0,M417,22ACSE5074511,0,0,0,0,0,0,0,0,0,0,0,0
Mike_Stefanik,1.0,M418,22ACSE9744074,0,0,0,0,0,0,0,0,0,0,0,0
Mikhail_Gorbachev,2.0,M419,22ACSE1930757,0,0,0,0,0,0,0,0,0,0,0,0
Milan_Kucan,1.0,M420,22ACSE2386840,0,0,0,0,0,0,0,0,0,0,0,0
Milo_Djukanovic,3.0,M421,22ACSE6616342,0,0,0,0,0,0,0,0,0,0,0,0
Minnie_Mendoza,1.0,M422,22ACSE8237986,0,0,0,0,0,0,0,0,0,0,0,0
Miranda_Otto,1.0,M423,22ACSE6921091,0,0,0,0,0,0,0,0,0,0,0,0
Missy_Crider,1.0,M424,22ACSE9396164,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell_Crooks,1.0,M425,22ACSE3482346,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell_Swartz,1.0,M426,22ACSE4905569,0,0,0,0,0,0,0,0,0,0,0,0
Mitoji_Yabunaka,2.0,M427,22ACSE1667988,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed_Seineldin,1.0,M428,22ACSE5908763,0,0,0,0,0,0,0,0,0,0,0,0
Momcilo_Perisic,1.0,M429,22ACSE3280005,0,0,0,0,0,0,0,0,0,0,0,0
Monica_Bellucci,4.0,M430,22ACSE7595752,0,0,0,0,0,0,0,0,0,0,0,0
Monique_Ferreira,1.0,M431,22ACSE6358511,0,0,0,0,0,0,0,0,0,0,0,0
Nancy_Kerrigan,1.0,M432,22ACSE1325867,0,0,0,0,0,0,0,0,0,0,0,0
Naomi_Campbell,2.0,M433,22ACSE7983364,0,0,0,0,0,0,0,0,0,0,0,0
Natalie_Williams,1.0,M434,22ACSE3824318,0,0,0,0,0,0,0,0,0,0,0,0
Nestor_Kirchner,37.0,M435,22ACSE8376552,0,0,0,0,0,0,0,0,0,0,0,0
Nick_Rahall,1.0,M436,22ACSE2765084,0,0,0,0,0,0,0,0,0,0,0,0
Nick_Reilly,1.0,M437,22ACSE8133397,0,0,0,0,0,0,0,0,0,0,0,0
Nick_Rimando,1.0,M438,22ACSE9393329,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas_Eyzaguirre,1.0,M439,22ACSE4875569,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas_Lapentti,2.0,M440,22ACSE2160055,0,0,0,0,0,0,0,0,0,0,0,0
Nigel_Redden,1.0,M441,22ACSE9590975,0,0,0,0,0,0,0,0,0,0,0,0
Nina_Jacobson,1.0,M442,22ACSE9363756,0,0,0,0,0,0,0,0,0,0,0,0
Nizar_Trabelsi,1.0,M443,22ACSE2019091,0,0,0,0,0,0,0,0,0,0,0,0
Noah_Wyle,3.0,M444,22ACSE6928183,0,0,0,0,0,0,0,0,0,0,0,0
Nong_Duc_Manh,1.0,M445,22ACSE1085583,0,0,0,0,0,0,0,0,0,0,0,0
Nora_Bendijo,2.0,M446,22ACSE5731442,0,0,0,0,0,0,0,0,0,0,0,0
Nursultan_Nazarbayev,2.0,M447,22ACSE5634727,0,0,0,0,0,0,0,0,0,0,0,0
Ornella_Muti,1.0,M448,22ACSE1855437,0,0,0,0,0,0,0,0,0,0,0,0
Osrat_Iosef,1.0,M449,22ACSE1508203,0,0,0,0,0,0,0,0,0,0,0,0
Ozzie_Smith,1.0,M450,22ACSE3966497,0,0,0,0,0,0,0,0,0,0,0,0
Pamela_Anderson,5.0,M451,22ACSE4237181,0,0,0,0,0,0,0,0,0,0,0,0
Pamela_Melroy,1.0,M452,22ACSE4535550,0,0,0,0,0,0,0,0,0,0,0,0
Park_Jie-won,1.0,M453,22ACSE9342586,0,0,0,0,0,0,0,0,0,0,0,0
Pascal_Affi_Nguessan,1.0,M454,22ACSE6534586,0,0,0,0,0,0,0,0,0,0,0,0
Pat_Riley,1.0,M455,22ACSE9222057,0,0,0,0,0,0,0,0,0,0,0,0
Pat_Summerall,1.0,M456,22ACSE7645073,0,0,0,0,0,0,0,0,0,0,0,0
Pat_Summitt,1.0,M457,22ACSE8577306,0,0,0,0,0,0,0,0,0,0,0,0
Patricia_Heaton,2.0,M458,22ACSE8660293,0,0,0,0,0,0,0,0,0,0,0,0
Patti_Lank,1.0,M459,22ACSE5943825,0,0,0,0,0,0,0,0,0,0,0,0
Patty_Schnyder,4.0,M460,22ACSE1934932,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Bremer,20.0,M461,22ACSE1741569,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Celluci,1.0,M462,22ACSE9405790,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Luvera,1.0,M463,22ACSE9681318,0,0,0,0,0,0,0,0,0,0,0,0
Paul_Sarbanes,3.0,M464,22ACSE1987791,0,0,0,0,0,0,0,0,0,0,0,0
Paul_William_Hurley,2.0,M465,22ACSE9228553,0,0,0,0,0,0,0,0,0,0,0,0
Pernilla_Bjorn,1.0,M466,22ACSE4461723,0,0,0,0,0,0,0,0,0,0,0,0
Perry_Gibbs,1.0,M467,22ACSE2308260,0,0,0,0,0,0,0,0,0,0,0,0
Pervez_Musharraf,18.0,M468,22ACSE5901809,0,0,0,0,0,0,0,0,0,0,0,0
Phil_Gramm,2.0,M469,22ACSE1359185,0,0,0,0,0,0,0,0,0,0,0,0
Phil_Jackson,1.0,M470,22ACSE3042193,0,0,0,0,0,0,0,0,0,0,0,0
Phil_McGraw,1.0,M471,22ACSE5494598,0,0,0,0,0,0,0,0,0,0,0,0
Portia_de_Rossi,1.0,M472,22ACSE5940485,0,0,0,0,0,0,0,0,0,0,0,0
Prince_Edward,2.0,M473,22ACSE6911960,0,0,0,0,0,0,0,0,0,0,0,0
Prince_Philippe,1.0,M474,22ACSE4487950,0,0,0,0,0,0,0,0,0,0,0,0
Prince_Rainier_III,1.0,M475,22ACSE6198944,0,0,0,0,0,0,0,0,0,0,0,0
Rachel_Kempson,1.0,M476,22ACSE1808950,0,0,0,0,0,0,0,0,0,0,0,0
Rachel_Roy,1.0,M477,22ACSE1998315,0,0,0,0,0,0,0,0,0,0,0,0
Rafiq_Hariri,1.0,M478,22ACSE4741942,0,0,0,0,0,0,0,0,0,0,0,0
Ralph_Friedgen,1.0,M479,22ACSE3947559,0,0,0,0,0,0,0,0,0,0,0,0
Ray_Morrough,1.0,M480,22ACSE1601205,0,0,0,0,0,0,0,0,0,0,0,0
Reginald_Hudlin,1.0,M481,22ACSE2220630,0,0,0,0,0,0,0,0,0,0,0,0
Rhett_Warrener,1.0,M482,22ACSE8982533,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo_Lagos,27.0,M483,22ACSE7063093,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo_Monasterio,2.0,M484,22ACSE4849733,0,0,0,0,0,0,0,0,0,0,0,0
Rich_Gannon,2.0,M485,22ACSE1013757,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Fine,1.0,M486,22ACSE7778203,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Harris,1.0,M487,22ACSE1740900,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Rodriguez,1.0,M488,22ACSE3420362,0,0,0,0,0,0,0,0,0,0,0,0
Richard_Sambrook,2.0,M489,22ACSE8264977,0,0,0,0,0,0,0,0,0,0,0,0
Rick_Perry,6.0,M490,22ACSE4610069,0,0,0,0,0,0,0,0,0,0,0,0
Rick_Reed,1.0,M491,22ACSE5937960,0,0,0,0,0,0,0,0,0,0,0,0
Robbie_Coltrane,1.0,M492,22ACSE8924719,0,0,0,0,0,0,0,0,0,0,0,0
Robbie_Naish,1.0,M493,22ACSE9725105,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Bonner,3.0,M494,22ACSE9047404,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Downey_Jr,1.0,M495,22ACSE6201137,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Evans,3.0,M496,22ACSE1393958,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Fico,2.0,M497,22ACSE9601345,0,0,0,0,0,0,0,0,0,0,0,0
Robert_Marshall,1.0,M498,22ACSE5974869,0,0,0,0,0,0,0,0,0,0,0,0
Roberto_Cavalli,1.0,M499,22ACSE4942425,0,0,0,0,0,0,0,0,0,0,0,0
Rodney_Rempt,1.0,M500,22ACSE7430360,0,0,0,0,0,0,0,0,0,0,0,0
Romano_Prodi,7.0,M501,22ACSE7125052,0,0,0,0,0,0,0,0,0,0,0,0
Romeo_Gigli,1.0,M502,22ACSE8795139,0,0,0,0,0,0,0,0,0,0,0,0
Ronald_Kadish,1.0,M503,22ACSE2942962,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie_Musgrove,1.0,M504,22ACSE7777977,0,0,0,0,0,0,0,0,0,0,0,0
Roy_Moore,6.0,M505,22ACSE3520660,0,0,0,0,0,0,0,0,0,0,0,0
Rulon_Gardner,1.0,M506,22ACSE1812643,0,0,0,0,0,0,0,0,0,0,0,0
Ruth_Bader_Ginsburg,1.0,M507,22ACSE5709047,0,0,0,0,0,0,0,0,0,0,0,0
SJ_Twu,1.0,M508,22ACSE5913767,0,0,0,0,0,0,0,0,0,0,0,0
Sachiko_Yamada,4.0,M509,22ACSE5598165,0,0,0,0,0,0,0,0,0,0,0,0
Sada_Jacobson,1.0,M510,22ACSE6910545,0,0,0,0,0,0,0,0,0,0,0,0
Saeb_Erekat,2.0,M511,22ACSE4967576,0,0,0,0,0,0,0,0,0,0,0,0
Salman_Khan,1.0,M512,22ACSE3786198,0,0,0,0,0,0,0,0,0,0,0,0
Sam_Bith,3.0,M513,22ACSE8390302,0,0,0,0,0,0,0,0,0,0,0,0
Sam_Brownback,1.0,M514,22ACSE9558899,0,0,0,0,0,0,0,0,0,0,0,0
Sam_Rockwell,1.0,M515,22ACSE4697622,0,0,0,0,0,0,0,0,0,0,0,0
Sandy_Wise,1.0,M516,22ACSE1896235,0,0,0,0,0,0,0,0,0,0,0,0
Se_Hyuk_Joo,1.0,M517,22ACSE7192944,0,0,0,0,0,0,0,0,0,0,0,0
Sean_Hayes,2.0,M518,22ACSE7975335,0,0,0,0,0,0,0,0,0,0,0,0
Sean_Townsend,1.0,M519,22ACSE5670228,0,0,0,0,0,0,0,0,0,0,0,0
Sedigh_Barmak,1.0,M520,22ACSE3369904,0,0,0,0,0,0,0,0,0,0,0,0
Sergio_Garcia,2.0,M521,22ACSE9678807,0,0,0,0,0,0,0,0,0,0,0,0
Shane_Phillips,1.0,M522,22ACSE4735539,0,0,0,0,0,0,0,0,0,0,0,0
Sherry_Irving,1.0,M523,22ACSE3924677,0,0,0,0,0,0,0,0,0,0,0,0
Shinya_Taniguchi,1.0,M524,22ACSE6962510,0,0,0,0,0,0,0,0,0,0,0,0
Sigourney_Weaver,1.0,M525,22ACSE2969273,0,0,0,0,0,0,0,0,0,0,0,0
Silvia_Farina_Elia,3.0,M526,22ACSE5818369,0,0,0,0,0,0,0,0,0,0,0,0
Simon_Larose,1.0,M527,22ACSE8263192,0,0,0,0,0,0,0,0,0,0,0,0
Simon_Yam,1.0,M528,22ACSE3796385,0,0,0,0,0,0,0,0,0,0,0,0
Sohail_Abbas,1.0,M529,22ACSE4671141,0,0,0,0,0,0,0,0,0,0,0,0
Spike_Jonze,1.0,M530,22ACSE9998767,0,0,0,0,0,0,0,0,0,0,0,0
Stan_Kroenke,1.0,M531,22ACSE3323617,0,0,0,0,0,0,0,0,0,0,0,0
Stefan_Tafrov,1.0,M532,22ACSE1764274,0,0,0,0,0,0,0,0,0,0,0,0
Stella_Keitel,1.0,M533,22ACSE4303089,0,0,0,0,0,0,0,0,0,0,0,0
Sterling_Hitchcock,1.0,M534,22ACSE5660790,0,0,0,0,0,0,0,0,0,0,0,0
Steve_Ballmer,3.0,M535,22ACSE4456762,0,0,0,0,0,0,0,0,0,0,0,0
Steve_Blankenship,1.0,M536,22ACSE8512347,0,0,0,0,0,0,0,0,0,0,0,0
Steve_Shiver,1.0,M537,22ACSE9779600,0,0,0,0,0,0,0,0,0,0,0,0
Steve_Wariner,1.0,M538,22ACSE5846650,0,0,0,0,0,0,0,0,0,0,0,0
Steven_Van_Zandt,1.0,M539,22ACSE3619816,0,0,0,0,0,0,0,0,0,0,0,0
Stockard_Channing,3.0,M540,22ACSE3416408,0,0,0,0,0,0,0,0,0,0,0,0
Sue_Johnston,1.0,M541,22ACSE3326247,0,0,0,0,0,0,0,0,0,0,0,0
Szu_Yu_Chen,1.0,M542,22ACSE7321208,0,0,0,0,0,0,0,0,0,0,0,0
Taku_Yamasaki,1.0,M543,22ACSE9417619,0,0,0,0,0,0,0,0,0,0,0,0
Tamika_Catchings,1.0,M544,22ACSE1045464,0,0,0,0,0,0,0,0,0,0,0,0
Taufik_Kiemas,1.0,M545,22ACSE7858690,0,0,0,0,0,0,0,0,0,0,0,0
Taylor_Twellman,1.0,M546,22ACSE7097474,0,0,0,0,0,0,0,0,0,0,0,0
Ted_Williams,1.0,M547,22ACSE9675259,0,0,0,0,0,0,0,0,0,0,0,0
Terry_McAuliffe,3.0,M548,22ACSE3138585,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Rupprath,3.0,M549,22ACSE5342859,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Ulrich,1.0,M550,22ACSE4626183,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Van_Essen,1.0,M551,22ACSE8315463,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Watjen,1.0,M552,22ACSE1272619,0,0,0,0,0,0,0,0,0,0,0,0
Tim_Blake_Nelson,1.0,M553,22ACSE8884834,0,0,0,0,0,0,0,0,0,0,0,0
Tim_Lobinger,1.0,M554,22ACSE6710322,0,0,0,0,0,0,0,0,0,0,0,0
